_id,cve_entidad,entidad,cve_municipio,municipio,cve_localidad,localidad,institucion,nombre_institucion,escuela,nombre_escuela,cv_control,control,cv_subcontrol,c_subcontrol,domicilio,modalidad,escuelas_tec_esc,alumnos_tec_esc,tec_hom_esc,tec_muj_esc,ni_tec_total_esc,ni_tec_hom_esc,ni_tec_muj_esc,egre_tec_total_esc,egre_tec_hom_esc,egre_tec_muj_esc,titu_tec_total_esc,titu_tec_hom_esc,titu_tec_muj_esc,doc_tec_total_esc,doc_tec_hombres_esc,doc_tec_mujeres_esc,esc_lic_esc,alumnos_lic_esc,lic_hom_esc,lic_muj_esc,ni_lic_total_esc,ni_lic_hom_esc,ni_lic_muj_esc,egre_lic_total_esc,egre_lic_hom_esc,egre_lic_muj_esc,titu_lic_total_esc,titu_lic_hom_esc,titu_lic_muj_esc,doc_lic_total_esc,doc_lic_hombres_esc,doc_lic_mujeres_esc,esc_normal_esc,alumnos_lic_esc_normal,normal_hom_esc,normal_muj_esc,ni_normal_total_esc,ni_normal_hom_esc,ni_normal_muj_esc,egre_normal_total_esc,egre_normal_hom_esc,egre_normal_muj_esc,titu_normal_total_esc,titu_normal_hom_esc,titu_normal_muj_esc,doc_normal_total_esc,doc_normal_hombres_esc,doc_normal_mujeres_esc,esc_pos_esc,alum_pos_esc,pos_hombres_esc,pos_mujeres_esc,ni_pos_totales_esc,ni_pos_hombres_esc,ni_pos_mujeres_esc,egre_pos_total_esc,egre_pos_hombres_esc,egre_pos_mujeres_esc,titu_pos_total_esc,titu_pos_hombres_esc,titu_pos_mujeres_esc,doc_pos_total_esc,doc_pos_hombres_esc,doc_pos_mujeres_esc,fn_domicilio,entidad_etq
929,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0116I,INSTITUTO PROFESIONAL EDUCATIVO DEL SURESTE,07PSU0109W,INSTITUTO PROFESIONAL EDUCATIVO DEL SURESTE,2,PRIVADO,1,PRIVADO,AVENIDA EL PALMAR 118,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
930,7,CHIAPAS,31,CHILÓN,9,BACHAJÓN,07MSU0117H,UNIVERSIDAD DE BACHAJON,07PSU0110L,UNIVERSIDAD DE BACHAJON,2,PRIVADO,1,PRIVADO,CALLE SAN SEBASTIAN BACHAJON 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,74,81,43,19,24,55,33,22,0,0,0,24,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
931,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0118G,INSTITUTO DE FORMACION ACADEMICA DEL CENTRO Y SURESTE,07PSU0113I,INSTITUTO DE FORMACION ACADEMICA DEL CENTRO Y SURESTE,2,PRIVADO,1,PRIVADO,CALLE DECIMA PONIENTE NORTE 591,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,6,0,6,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,49,32,21,12,9,18,8,10,7,7,0,11,6,5,,Chiapas
932,7,CHIAPAS,65,PALENQUE,1,PALENQUE,07MSU0118G,INSTITUTO DE FORMACION ACADEMICA DEL CENTRO Y SURESTE,07PSU0216E,INSTITUTO DE FORMACION ACADEMICA DEL CENTRO Y SURESTE,2,PRIVADO,1,PRIVADO,AVENIDA JUAREZ  5,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,23,47,70,23,47,61,17,44,22,7,15,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
933,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0118G,INSTITUTO DE FORMACION ACADEMICA DEL CENTRO Y SURESTE,07PSU0217D,INSTITUTO DE FORMACION ACADEMICA DEL CENTRO Y SURESTE,2,PRIVADO,1,PRIVADO,BOULEVARD ANGEL ALBINO CORZO 138,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,8,14,11,3,8,2,2,0,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,4,0,0,0,0,0,0,0,0,0,1,1,0,,Chiapas
934,7,CHIAPAS,19,COMITÁN DE DOMÍNGUEZ,1,COMITÁN DE DOMÍNGUEZ,07MSU0119F,INSTITUTO DE ESTUDIOS EN SEXUALIDAD HUMANA DEL ESTADO DE CHIAPAS,07PSU0114H,INSTITUTO DE ESTUDIOS EN SEXUALIDAD HUMANA DEL ESTADO DE CHIAPAS,2,PRIVADO,1,PRIVADO,CALLE SEPTIMA AVENIDA PONIENTE SUR 81,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
935,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0121U,CENTRO DE ESTUDIOS EN ARTES CULINARIAS Y ENOLOGIA,07PSU0118D,CENTRO DE ESTUDIOS EN ARTES CULINARIAS Y ENOLOGIA,2,PRIVADO,1,PRIVADO,CALLE AZUCENA 103,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,14,18,17,8,9,17,8,9,12,5,7,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
936,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0124R,UNIVERSIDAD CEUSS,07PSU0121R,UNIVERSIDAD CEUSS,2,PRIVADO,1,PRIVADO,AVENIDA CENTRAL ORIENTE 725,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
937,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0125Q,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUIN MIGUEL GUTIERREZ,07PSU0122Q,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUIN MIGUEL GUTIERREZ,2,PRIVADO,1,PRIVADO,CALLE TERCERA NORTE PONIENTE 530,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,458,105,353,171,44,127,81,20,61,80,15,65,22,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
938,7,CHIAPAS,108,VILLAFLORES,1,VILLAFLORES,07MSU0125Q,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUIN MIGUEL GUTIERREZ,07PSU0144B,CENTRO UNIVERSITARIO MESOAMERICANO JOAQUIN MIGUEL GUTIÉRREZ,2,PRIVADO,1,PRIVADO,PROLONGACIÓN NOVENA NORTE PONIENTE. 88,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,48,152,110,25,85,36,6,30,63,13,50,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
939,7,CHIAPAS,46,JIQUIPILAS,1,JIQUIPILAS,07MSU0126P,INSTITUTO LATINOAMERICANO DE ESTUDIOS PROFESIONALES DE CHIAPAS,07PSU0209V,INSTITUTO LATINOAMERICANO DE ESTUDIOS PROFESIONALES DE CHIAPAS,2,PRIVADO,1,PRIVADO,AVENIDA PRIMERA NORTE PONIENTE 307,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
940,7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,1,SAN CRISTÓBAL DE LAS CASAS,07MSU0127O,COLEGIO LIBRE DE CHIAPAS,07PSU0124O,COLEGIO LIBRE DE CHIAPAS,2,PRIVADO,1,PRIVADO,CALLE FRANCISCO INDALECIO MADERO 108,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
941,7,CHIAPAS,19,COMITÁN DE DOMÍNGUEZ,1,COMITÁN DE DOMÍNGUEZ,07MSU0128N,UNIVERSIDAD MARIANO NICOLAS RUIZ SUASNAVAR,07PSU0125N,UNIVERSIDAD MARIANO NICOLAS RUIZ SUASNAVAR,2,PRIVADO,1,PRIVADO,AVENIDA CENTRAL SUR 44,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,12,35,6,1,5,16,4,12,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
942,7,CHIAPAS,80,SILTEPEC,1,SILTEPEC,07MSU0129M,INSTITUTO DE ESTUDIOS SUPERIORES FRONTERA SUR PLANTEL SILTEPEC,07PSU0126M,INSTITUTO DE ESTUDIOS SUPERIORES FRONTERA SUR PLANTEL SILTEPEC,2,PRIVADO,1,PRIVADO,CALLE SILTEPEC 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
943,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0130B,INSTITUTO DE ESTUDIOS SUPERIORES MIGUEL DE CERVANTES SAAVEDRA,07PSU0127L,INSTITUTO DE ESTUDIOS SUPERIORES MIGUEL DE CERVANTES SAAVEDRA,2,PRIVADO,1,PRIVADO,AVENIDA CALZADA AL SUMIDERO 982,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
944,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0131A,FACULTAD LIBRE DE DERECHO DE CHIAPAS,07PSU0128K,FACULTAD LIBRE DE DERECHO DE CHIAPAS,2,PRIVADO,1,PRIVADO,CALLE QUINTA PONIENTE NORTE 633,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,71,90,78,34,44,28,13,15,42,16,26,29,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,8,6,4,0,4,23,9,14,11,7,4,12,8,4,,Chiapas
945,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,07MSU0131A,FACULTAD LIBRE DE DERECHO DE CHIAPAS,07PSU0168L,FACULTAD LIBRE DE DERECHO DE CHIAPAS,2,PRIVADO,1,PRIVADO,CALLE VEINTIOCHO ORIENTE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
946,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0132Z,INSTITUTO DE ADMINISTRACION PUBLICA DEL ESTADO DE CHIAPAS,07PSU0129J,INSTITUTO DE ADMINISTRACION PUBLICA DEL ESTADO DE CHIAPAS,2,PRIVADO,1,PRIVADO,CALLE LIBRAMIENTO NORTE PONIENTE 2718,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
947,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0133Z,COLEGIO ESPAÑOL DEL SURESTE,07PSU0130Z,COLEGIO ESPAÑOL DEL SURESTE,2,PRIVADO,1,PRIVADO,CALLE BOULERVARD 28 DE AGOSTO 608,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,41,43,28,14,14,56,25,31,0,0,0,51,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
948,7,CHIAPAS,108,VILLAFLORES,1,VILLAFLORES,07MSU0134Y,INSTITUTO UNIVERSITARIO DE CIENCIAS EN LA ESTETICA HUMANA,07PSU0131Y,INSTITUTO UNIVERSITARIO DE CIENCIAS EN LA ESTETICA HUMANA,2,PRIVADO,1,PRIVADO,AVENIDA QUINTA SUR 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,25,8,1,7,11,1,10,0,0,0,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
949,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0135X,INSTITUTO HUMANISTA DE PSICOTERAPIA GESTALT CHIAPAS,07PSU0133W,INSTITUTO HUMANISTA DE PSICOTERAPIA GESTALT CHIAPAS,2,PRIVADO,1,PRIVADO,CALLE TRECE PONIENTE SUR 326,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,6,0,0,0,0,0,0,0,0,0,3,0,3,,Chiapas
950,7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,1,SAN CRISTÓBAL DE LAS CASAS,07MSU0136W,INSTITUTO PENSAMIENTO Y CULTURA EN AMERICA LATINA,07PSU0223O,INSTITUTO PENSAMIENTO Y CULTURA EN AMERICA LATINA,2,PRIVADO,1,PRIVADO,PERIFÉRICO ORIENTE SUR 66,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
951,7,CHIAPAS,81,SIMOJOVEL,1,SIMOJOVEL DE ALLENDE,07MSU0137V,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,07PSU0138R,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,2,PRIVADO,1,PRIVADO,AVENIDA IGNACIO ALLENDE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
952,7,CHIAPAS,124,MEZCALAPA,1,RAUDALES MALPASO,07MSU0137V,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,07PSU0159D,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,2,PRIVADO,1,PRIVADO,CALLEJÓN DEL SAPO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
953,7,CHIAPAS,27,CHIAPA DE CORZO,1,CHIAPA DE CORZO,07MSU0137V,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,07PSU0213H,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR PLANTEL CHIAPA DE CORZO,2,PRIVADO,1,PRIVADO,CALLE HORMIGUILLO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,,Chiapas
954,7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,1,SAN CRISTÓBAL DE LAS CASAS,07MSU0137V,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,07PSU0239P,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR PLANTEL SAN CRISTOBAL,2,PRIVADO,1,PRIVADO,CALLE ISABEL LA CATOLICA 22,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
955,7,CHIAPAS,17,CINTALAPA DE FIGUEROA,1,CINTALAPA DE FIGUEROA,07MSU0137V,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,07PSU0240E,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR PLANTEL CINTALAPA,2,PRIVADO,1,PRIVADO,NINGUNO CARRETERA FEDERAL  CINTALAPA-ARRIAGA KILÓMETRO 64+70 LADO DERECHO A 50 METROS. 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
956,7,CHIAPAS,5,AMATÁN,1,AMATÁN,07MSU0137V,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,07PSU0242C,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR PLANTEL AMATÁN,2,PRIVADO,1,PRIVADO,CALLE CENTRAL 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
957,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,07MSU0140I,ESCUELA DE ENFERMERIA TAPACHULA,07ESU0022L,ESCUELA DE ENFERMERIA TAPACHULA,1,PÚBLICO,2,ESTATAL,AVENIDA CALANDRIAS 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404,106,298,133,34,99,79,26,53,26,7,19,31,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
958,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0037T,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TAPACHULA,2,PRIVADO,1,PRIVADO,CALLE TREINTA ORIENTE 4,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,780,339,441,205,86,119,123,57,66,151,58,93,197,106,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,17,18,0,0,0,62,23,39,25,11,14,6,3,3,,Chiapas
959,7,CHIAPAS,19,COMITÁN DE DOMÍNGUEZ,1,COMITÁN DE DOMÍNGUEZ,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0082F,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL COMITAN,2,PRIVADO,1,PRIVADO,PROLONGACIÓN SEXTA AVENIDA ORIENTE SUR BARRIO YALCHIVOL 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,65,66,57,26,31,45,27,18,12,8,4,25,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
960,7,CHIAPAS,68,PICHUCALCO,1,PICHUCALCO,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0083E,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL PICHUCALCO,2,PRIVADO,1,PRIVADO,PROLONGACIÓN FRANCISCO CONTRERAS 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,21,7,12,10,2,13,11,2,0,0,0,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,12,7,12,8,4,0,0,0,0,0,0,2,1,1,,Chiapas
961,7,CHIAPAS,65,PALENQUE,1,PALENQUE,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0092M,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL PALENQUE,2,PRIVADO,1,PRIVADO,PRIVADA DEL ESCRIBA CARRETERA CATAZAJA-OCOSINGO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,70,167,125,40,85,138,41,97,9,3,6,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
962,7,CHIAPAS,97,TONALÁ,1,TONALÁ,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0104A,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TONALA,2,PRIVADO,1,PRIVADO,AVENIDA JUAREZ 129,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,75,82,71,42,29,29,13,16,0,0,0,28,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
963,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,1,TUXTLA GUTIÉRREZ,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0142D,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,2,PRIVADO,1,PRIVADO,BOULEVARD PASO LIMON 244,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
964,7,CHIAPAS,69,PIJIJIAPAN,1,PIJIJIAPAN,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0198F,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL PIJIJIAPAN,2,PRIVADO,1,PRIVADO,AVENIDA TERCERA NORTE 10,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
965,7,CHIAPAS,59,OCOSINGO,1,OCOSINGO,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0199E,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL OCOSINGO,2,PRIVADO,1,PRIVADO,CALLE PRIMERA ORIENTE NORTE 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
966,7,CHIAPAS,108,VILLAFLORES,1,VILLAFLORES,07MSU0141H,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL TUXTLA,07PSU0200D,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS PLANTEL VILLAFLORES,2,PRIVADO,1,PRIVADO,CALLE PRIMERA ORIENTE SUR 4,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,12,15,0,0,0,3,1,2,2,0,2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
967,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,07MSU0143F,ESCUELA SUPERIOR DE EDUCACION MUSICAL,07PSU0145A,ESCUELA SUPERIOR DE EDUCACION MUSICAL,2,PRIVADO,1,PRIVADO,AVENIDA CENTRAL NORTE 39,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,3,4,2,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
968,7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,1,SAN CRISTÓBAL DE LAS CASAS,07MSU0145D,INSTITUTO DE ARTES CULINARIAS PARMENTIER DE SAN CRISTOBAL,07PSU0147Z,INSTITUTO DE ARTES CULINARIAS PARMENTIER DE SAN CRISTOBAL,2,PRIVADO,1,PRIVADO,CALLE GUADALUPE VICTORIA 84,ESCOLARIZADA,1,2,1,1,0,0,0,3,1,2,0,0,0,9,3,6,1,28,13,15,10,4,6,10,5,5,0,0,0,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Chiapas
